ADI,ADI_Normalized,AmountFinal,AmountFinal_Normalized,Constituency,FactoriesFinal,FactoriesFinal_Normalized,Margin %,Margin%_Normalized,Total,Totalcsr,Type,amount,centerAlignment,isMPMinister,is_backward,ministry_comp_intersection,non_backward,not_aligned,rs_min_mplad_district,state,stateAlignment
14,0.6363636363636364,7600000,0.0013434445210443514,KOLLAM,0,0.0,4.3,0.07651245551601422,0,0.0,GEN,150000000,0,0,0,0,1,1,0,KERALA,0
13,0.5454545454545454,48800000,0.00862632797723215,KOPPAL,9,0.011494252873563218,3.2,0.05693950177935943,35,3.0,GEN,4100000000,1,0,0,0,1,0,0,KARNATAKA,0
8,0.09090909090909091,289800000,0.05122766081561224,KORAPUT,3,0.0038314176245210726,2.0,0.03558718861209964,3,0.0,ST,4880000000,0,0,1,0,0,0,0,ODISHA,1
13,0.5454545454545454,1543200000,0.2727899453783741,KORBA,11,0.0140485312899106,0.4,0.0071174377224199285,41,2.0,GEN,23120000000,1,0,1,0,0,0,0,CHHATTISGARH,1
14,0.6363636363636364,166700000,0.029467394955012285,KOTA,13,0.016602809706257982,17.4,0.30960854092526685,13,2.0,GEN,5360000000,1,0,0,0,1,0,0,RAJASTHAN,1
16,0.8181818181818182,238400000,0.04214173339697018,KOTTAYAM,5,0.006385696040868455,14.5,0.2580071174377224,29,8.0,GEN,21410000000,0,0,0,0,1,1,0,KERALA,0
16,0.8181818181818182,31800000,0.0056212547064750495,KOZHIKODE,0,0.0,1.8,0.03202846975088968,0,0.0,GEN,340000000,0,0,0,0,1,0,0,KERALA,1
13,0.5454545454545454,70400000,0.012444538721252939,KRISHNAGIRI,24,0.03065134099616858,19.3,0.34341637010676157,59,3.0,GEN,1060000000,0,0,0,0,1,0,0,TAMIL NADU,1
11,0.36363636363636365,588400000,0.1040108889713811,KRISHNANAGAR,1,0.001277139208173691,5.7,0.10142348754448398,2,0.0,GEN,1670000000,0,0,1,0,0,0,0,WEST BENGAL,1
15,0.7272727272727273,159100000,0.028123950433967933,KURNOOL,40,0.05108556832694764,4.1,0.07295373665480426,37,3.0,GEN,4190000000,0,0,0,0,1,1,0,ANDHRA PRADESH,0
17,0.9090909090909091,15800000,0.002792950451644836,KURUKSHETRA,0,0.0,11.4,0.20284697508896796,2,0.0,GEN,830000000,1,0,0,0,1,0,0,HARYANA,1
10,0.2727272727272727,8600000,0.0015202135369712397,KUSHI NAGAR,3,0.0038314176245210726,9.0,0.16014234875444838,3,0.0,GEN,0,1,0,0,0,1,0,0,UTTAR PRADESH,0
16,0.8181818181818182,10800000,0.001909105372010394,LADAKH,17,0.021711366538952746,0.0,0.0,0,0.0,GEN,230000000,1,0,0,0,1,0,0,JAMMU AND KASHMIR,0
13,0.5454545454545454,180100000,0.03183609976843259,LAKHIMPUR,3,0.0038314176245210726,26.3,0.4679715302491103,16,3.0,GEN,16940000000,1,1,0,0,1,0,0,ASSAM,0
16,0.8181818181818182,3000000,0.000530307047780665,LAKSHADWEEP,0,0.0,3.6,0.06405693950177936,0,0.0,ST,0,0,0,0,0,1,1,0,LAKSHADWEEP,0
11,0.36363636363636365,0,0.0,LALGANJ,0,0.0,7.0,0.12455516014234874,0,0.0,SC,0,1,0,0,0,1,0,0,UTTAR PRADESH,0
14,0.6363636363636364,84200000,0.014883951141043997,LATUR,1,0.001277139208173691,24.0,0.4270462633451957,9,0.0,SC,3040000000,1,0,1,0,0,0,0,MAHARASHTRA,1
7,0.0,8500000,0.0015025366353785508,LOHARDAGA,1,0.001277139208173691,1.0,0.01779359430604982,48,0.0,ST,830000000,1,1,1,1,0,0,0,JHARKHAND,1
16,0.8181818181818182,221900000,0.039225044634176524,LUCKNOW,39,0.04980842911877394,26.4,0.46975088967971523,39,3.0,GEN,3480000000,1,1,0,1,1,0,0,UTTAR PRADESH,0
18,1.0,460700000,0.08143748563751746,LUDHIANA,60,0.07662835249042145,1.8,0.03202846975088968,60,8.0,GEN,7260000000,0,0,0,0,1,1,0,PUNJAB,0
13,0.5454545454545454,45000000,0.007954605716709974,MACHHLISHAHR,0,0.0,17.3,0.30782918149466193,19,2.0,SC,4500000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
17,0.9090909090909091,67600000,0.011949585476657651,MACHILIPATNAM,3,0.0038314176245210726,7.1,0.12633451957295372,27,1.0,GEN,6760000000,1,0,0,0,1,0,1,ANDHRA PRADESH,0
16,0.8181818181818182,27100000,0.0047904403316186735,MADHA,0,0.0,2.3,0.040925266903914584,94,4.0,GEN,2710000000,0,0,0,0,1,1,0,MAHARASHTRA,0
8,0.09090909090909091,11000000,0.0019444591751957717,MADHEPURA,1,0.001277139208173691,5.4,0.09608540925266904,0,0.0,GEN,0,0,0,0,0,1,1,0,BIHAR,0
8,0.09090909090909091,0,0.0,MADHUBANI,1,0.001277139208173691,2.4,0.04270462633451957,1,0.0,GEN,0,1,0,0,0,1,0,0,BIHAR,1
18,1.0,124800000,0.022060773187675665,MADURAI,41,0.05236270753512133,20.2,0.35943060498220636,19,2.0,GEN,2580000000,0,0,0,0,1,0,0,TAMIL NADU,1
14,0.6363636363636364,11800000,0.0020858743879372823,MAHABUBABAD,1,0.001277139208173691,3.1,0.055160142348754444,20,3.0,ST,1180000000,0,0,1,0,0,0,0,TELANGANA,1
10,0.2727272727272727,0,0.0,MAHARAJGANJ,0,0.0,4.5,0.08007117437722419,0,0.0,GEN,270000000,1,0,0,0,1,0,0,BIHAR,1
10,0.2727272727272727,17100000,0.0030227501723497905,MAHARAJGANJ,0,0.0,22.8,0.4056939501779359,0,0.0,GEN,0,1,0,0,0,1,0,0,UTTAR PRADESH,0
11,0.36363636363636365,110100000,0.019462268653550406,MAHASAMUND,0,0.0,0.1,0.0017793594306049821,36,0.0,GEN,11010000000,1,0,1,0,0,0,0,CHHATTISGARH,1
14,0.6363636363636364,21900000,0.0038712414487988545,MAHBUBNAGAR,20,0.02554278416347382,0.3,0.005338078291814946,18,1.0,GEN,1730000000,0,0,0,0,1,0,0,TELANGANA,1
17,0.9090909090909091,63100000,0.011154124904986655,MAHESANA,22,0.0280970625798212,20.8,0.3701067615658363,109,4.0,GEN,3740000000,1,0,0,0,1,0,0,GUJARAT,1
10,0.2727272727272727,0,0.0,MAINPURI,0,0.0,36.5,0.6494661921708185,0,0.0,GEN,0,0,0,0,0,1,0,0,UTTAR PRADESH,1
16,0.8181818181818182,5100000,0.0009015219812271305,MALAPPURAM,0,0.0,22.8,0.4056939501779359,0,0.0,GEN,0,0,0,0,0,1,1,0,KERALA,0
10,0.2727272727272727,5050000,0.0008926835304307861,MALDAHA DAKSHIN,6,0.007662835249042145,15.0,0.2669039145907473,1,0.0,GEN,470000000,0,0,1,0,0,1,0,WEST BENGAL,0
10,0.2727272727272727,350000,6.186915557441091e-05,MALDAHA UTTAR,0,0.0,5.6,0.09964412811387899,0,0.0,GEN,0,0,0,1,0,0,1,0,WEST BENGAL,0
18,1.0,345200000,0.06102066429796185,MALKAJGIRI,2,0.002554278416347382,1.8,0.03202846975088968,273,27.0,GEN,34200000000,1,0,0,0,1,0,0,TELANGANA,0
17,0.9090909090909091,13100000,0.0023156741086422373,MANDI,6,0.007662835249042145,5.5,0.09786476868327401,19,0.0,GEN,390000000,1,0,1,0,0,0,0,HIMACHAL PRADESH,0
9,0.18181818181818182,11600000,0.0020505205847519046,MANDLA,6,0.007662835249042145,9.1,0.16192170818505336,9,0.0,ST,1050000000,1,0,0,0,1,0,0,MADHYA PRADESH,1
11,0.36363636363636365,7900000,0.001396475225822418,MANDSOUR,3,0.0038314176245210726,26.1,0.46441281138790036,11,0.0,GEN,400000000,1,0,0,0,1,0,0,MADHYA PRADESH,1
16,0.8181818181818182,10500000,0.0018560746672323274,MANDYA,3,0.0038314176245210726,0.5,0.00889679715302491,89,0.0,GEN,830000000,0,0,0,0,1,1,0,KARNATAKA,0
13,0.5454545454545454,45600000,0.008060667126266107,MANGALDOI,9,0.011494252873563218,1.9,0.03380782918149466,87,0.0,GEN,4340000000,1,0,1,0,0,0,0,ASSAM,0
12,0.45454545454545453,234300000,0.041416980431669935,MATHURA,12,0.01532567049808429,30.7,0.5462633451957295,7,1.0,GEN,1040000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
18,1.0,14800000,0.0026161814357179474,MATHURAPUR,20,0.02554278416347382,10.9,0.19395017793594305,38,0.0,SC,240000000,0,0,0,0,1,0,0,WEST BENGAL,1
14,0.6363636363636364,1774700000,0.31371197256544875,MAVAL,6,0.007662835249042145,13.4,0.2384341637010676,1411,56.0,GEN,177470000000,1,0,0,0,1,0,0,MAHARASHTRA,1
15,0.7272727272727273,49000000,0.008661681780417528,MAVELIKKARA,0,0.0,3.7,0.06583629893238434,15,2.0,SC,4900000000,0,0,0,0,1,0,0,KERALA,1
16,0.8181818181818182,58400000,0.010323310530130279,MAYILADUTHURAI,0,0.0,27.0,0.48042704626334515,9,1.0,GEN,5840000000,0,0,0,0,1,0,0,TAMIL NADU,1
7,0.0,9800000,0.0017323363560835057,MAYURBHANJ,3,0.0038314176245210726,11.7,0.2081850533807829,3,0.0,ST,410000000,0,0,0,0,1,0,0,ODISHA,1
15,0.7272727272727273,53700000,0.009492496155273904,MEDAK,121,0.1545338441890166,33.3,0.592526690391459,110,3.0,GEN,3500000000,0,0,0,0,1,0,0,TELANGANA,1
14,0.6363636363636364,6000000,0.00106061409556133,MEDINIPUR,56,0.07151979565772669,14.7,0.2615658362989324,29,0.0,GEN,0,0,0,0,0,1,0,0,WEST BENGAL,1
17,0.9090909090909091,126600000,0.022378957416344065,MEERUT,17,0.021711366538952746,20.9,0.37188612099644125,146,3.0,GEN,1380000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
11,0.36363636363636365,100000,1.7676901592688834e-05,MIRZAPUR,0,0.0,21.7,0.3861209964412811,0,0.0,GEN,0,1,0,0,0,1,0,0,UTTAR PRADESH,0
11,0.36363636363636365,45100000,0.007972282618302663,MISRIKH,0,0.0,8.8,0.15658362989323843,33,3.0,SC,4510000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
15,0.7272727272727273,9100000,0.001608598044934684,MIZORAM,0,0.0,1.4,0.024911032028469747,0,0.0,ST,830000000,0,0,1,0,0,0,0,MIZORAM,1
11,0.36363636363636365,41100000,0.007265206554595111,MOHANLALGANJ,0,0.0,13.0,0.23131672597864766,51,3.0,SC,4110000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
11,0.36363636363636365,37700000,0.00666419190044369,MORADABAD,13,0.016602809706257982,7.8,0.1387900355871886,20,1.0,GEN,1250000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
8,0.09090909090909091,14600000,0.0025808276325325697,MORENA,8,0.010217113665389528,15.6,0.2775800711743772,8,0.0,GEN,440000000,1,0,0,0,1,0,0,MADHYA PRADESH,1
18,1.0,1003500000,0.17738770748263244,MUMBAI NORTH,60,0.07662835249042145,47.2,0.8398576512455516,166,40.0,GEN,330000000,1,0,0,0,1,0,0,MAHARASHTRA,1
18,1.0,1003300000,0.17735235367944707,MUMBAI NORTH CENTRAL,60,0.07662835249042145,22.1,0.3932384341637011,166,40.0,GEN,330000000,1,0,0,0,1,0,0,MAHARASHTRA,1
18,1.0,1003300000,0.17735235367944707,MUMBAI NORTH EAST,61,0.07790549169859515,36.8,0.6548042704626333,166,40.0,GEN,330000000,1,0,0,0,1,0,0,MAHARASHTRA,1
18,1.0,1003300000,0.17735235367944707,MUMBAI NORTH WEST,61,0.07790549169859515,20.4,0.3629893238434163,166,40.0,GEN,330000000,1,0,0,0,1,0,0,MAHARASHTRA,1
18,1.0,1345600000,0.23786038783122093,MUMBAI SOUTH,60,0.07662835249042145,16.4,0.29181494661921703,176,49.0,GEN,34560000000,1,0,0,1,1,0,1,MAHARASHTRA,1
18,1.0,1482100000,0.2619893585052412,MUMBAI SOUTH CENTRAL,61,0.07790549169859515,18.0,0.32028469750889677,176,49.0,GEN,34560000000,1,0,0,1,1,0,1,MAHARASHTRA,1
11,0.36363636363636365,26600000,0.00470205582365523,MUNGER,1,0.001277139208173691,11.9,0.21174377224199287,36,2.0,GEN,2430000000,1,0,0,1,1,0,1,BIHAR,0
10,0.2727272727272727,30000000,0.00530307047780665,MURSHIDABAD,1,0.001277139208173691,1.4,0.024911032028469747,3,0.0,GEN,2140000000,0,0,1,0,0,1,0,WEST BENGAL,0
15,0.7272727272727273,11400000,0.002015166781566527,MUZAFFARNAGAR,12,0.01532567049808429,36.2,0.6441281138790036,25,0.0,GEN,540000000,1,1,0,1,1,0,0,UTTAR PRADESH,0
8,0.09090909090909091,45500000,0.008042990224673419,MUZAFFARPUR,3,0.0038314176245210726,23.4,0.4163701067615658,3,0.0,GEN,2460000000,1,0,1,0,0,0,0,BIHAR,1
17,0.9090909090909091,102800000,0.01817185483728412,MYSORE,89,0.1136653895274585,2.7,0.04804270462633452,87,0.0,GEN,820000000,1,0,0,0,1,0,0,KARNATAKA,0
8,0.09090909090909091,48900000,0.00864400487882484,NABARANGPUR,1,0.001277139208173691,0.2,0.0035587188612099642,2,0.0,ST,4880000000,0,0,1,0,0,0,0,ODISHA,1
13,0.5454545454545454,12000000,0.00212122819112266,NAGALAND,1,0.001277139208173691,38.5,0.6850533807829181,1,1.0,ST,360000000,1,0,1,0,0,0,0,NAGALAND,1
15,0.7272727272727273,68700000,0.012144031394177229,NAGAPATTINAM,8,0.010217113665389528,11.3,0.20106761565836298,4,0.0,SC,1850000000,0,0,0,0,1,0,0,TAMIL NADU,1
14,0.6363636363636364,17300000,0.0030581039755351682,NAGARKURNOOL,1,0.001277139208173691,1.5,0.02669039145907473,18,1.0,SC,1730000000,0,0,0,0,1,1,0,TELANGANA,0
11,0.36363636363636365,431500000,0.07627583037245232,NAGAUR,0,0.0,7.5,0.13345195729537365,0,0.0,GEN,4010000000,1,0,0,0,1,0,0,RAJASTHAN,1
11,0.36363636363636365,1500000,0.0002651535238903325,NAGINA,2,0.002554278416347382,9.8,0.17437722419928825,7,0.0,SC,150000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
18,1.0,568500000,0.10049318555443602,NAGPUR,464,0.5925925925925926,26.3,0.4679715302491103,459,8.0,GEN,8260000000,1,1,0,1,1,0,0,MAHARASHTRA,1
15,0.7272727272727273,27700000,0.004896501741174807,NAINITAL-UDHAMSINGH NAGAR,215,0.27458492975734355,25.8,0.4590747330960854,208,1.0,GEN,170000000,1,0,1,0,0,0,0,UTTARAKHAND,0
8,0.09090909090909091,9000000,0.001590921143341995,NALANDA,2,0.002554278416347382,1.0,0.01779359430604982,0,0.0,GEN,280000000,1,0,0,0,1,0,0,BIHAR,1
14,0.6363636363636364,96500000,0.017058210036944726,NALGONDA,44,0.0561941251596424,16.2,0.2882562277580071,41,7.0,GEN,1860000000,0,0,0,0,1,1,0,TELANGANA,0
18,1.0,24900000,0.00440154849657952,NAMAKKAL,2,0.002554278416347382,27.8,0.494661921708185,33,1.0,GEN,1760000000,0,0,0,0,1,0,0,TAMIL NADU,1
15,0.7272727272727273,57900000,0.010234926022166834,NANDED,8,0.010217113665389528,8.0,0.14234875444839856,8,0.0,GEN,1040000000,0,0,1,0,0,1,0,MAHARASHTRA,0
11,0.36363636363636365,140900000,0.024906754344098565,NANDURBAR,2,0.002554278416347382,9.6,0.17081850533807827,16,0.0,ST,4250000000,1,0,1,0,0,0,0,MAHARASHTRA,1
15,0.7272727272727273,41900000,0.007406621767336621,NANDYAL,0,0.0,8.8,0.15658362989323843,37,3.0,GEN,4190000000,0,0,0,0,1,1,0,ANDHRA PRADESH,0
16,0.8181818181818182,58500000,0.010340987431722968,NARASARAOPET,1,0.001277139208173691,2.8,0.049822064056939494,22,3.0,GEN,5850000000,1,0,0,0,1,0,0,ANDHRA PRADESH,1
15,0.7272727272727273,42700000,0.007548036980078132,NARSAPURAM,0,0.0,7.8,0.1387900355871886,21,1.0,GEN,4270000000,1,0,0,0,1,0,1,ANDHRA PRADESH,0
18,1.0,735500000,0.13001361121422636,NASHIK,209,0.2669220945083014,20.0,0.3558718861209964,205,8.0,GEN,11470000000,1,0,0,0,1,0,0,MAHARASHTRA,1
18,1.0,242100000,0.04279577875589967,NAVSARI,1,0.001277139208173691,48.1,0.8558718861209964,339,6.0,GEN,22120000000,1,0,0,0,1,0,0,GUJARAT,1
8,0.09090909090909091,0,0.0,NAWADA,0,0.0,15.8,0.28113879003558717,0,0.0,GEN,0,1,1,1,0,0,0,0,BIHAR,1
14,0.6363636363636364,2300000,0.00040656873663184314,NELLORE,38,0.04853128991060025,1.1,0.019572953736654804,35,0.0,GEN,230000000,0,0,0,0,1,1,0,ANDHRA PRADESH,0
18,1.0,1559100000,0.2756005727316116,NEW DELHI,90,0.11494252873563218,16.8,0.298932384341637,81,5.0,GEN,15720000000,1,0,0,0,1,0,0,DELHI,0
18,1.0,188400000,0.03330328260062576,NILGIRIS,3,0.0038314176245210726,11.2,0.19928825622775798,184,14.0,SC,17760000000,0,0,0,0,1,0,0,TAMIL NADU,1
14,0.6363636363636364,134800000,0.023828463346944547,NIZAMABAD,10,0.01277139208173691,16.2,0.2882562277580071,31,2.0,GEN,13190000000,0,0,0,0,1,0,0,TELANGANA,1
18,1.0,50100000,0.008856127697937106,NORTH EAST DELHI,0,0.0,10.9,0.19395017793594305,1,0.0,GEN,2800000000,1,0,0,0,1,0,0,DELHI,0
18,1.0,47900000,0.008467235862897951,NORTH GOA,91,0.11621966794380588,26.0,0.4626334519572953,80,1.0,GEN,710000000,1,1,0,1,1,0,0,GOA,1
18,1.0,497900000,0.0880132930299977,NORTH WEST DELHI,25,0.031928480204342274,7.9,0.14056939501779359,4,0.0,SC,49790000000,1,0,0,0,1,0,0,DELHI,0
9,0.18181818181818182,12900000,0.0022803203054568596,NOWGONG,1,0.001277139208173691,11.7,0.2081850533807829,1,0.0,GEN,0,1,0,0,0,1,0,0,ASSAM,0
14,0.6363636363636364,10700000,0.0018914284704177051,ONGOLE,25,0.031928480204342274,1.3,0.023131672597864767,27,0.0,GEN,230000000,0,0,0,0,1,1,0,ANDHRA PRADESH,0
13,0.5454545454545454,62700000,0.0110834172986159,OSMANABAD,2,0.002554278416347382,21.0,0.3736654804270462,37,2.0,GEN,3940000000,1,0,0,0,1,0,0,MAHARASHTRA,1
12,0.45454545454545453,12500000,0.0022096126990861042,OUTER MANIPUR,1,0.001277139208173691,2.0,0.03558718861209964,0,0.0,ST,960000000,0,0,1,0,0,0,0,MANIPUR,1
16,0.8181818181818182,23900000,0.004224779480652631,PALAKKAD,15,0.019157088122605363,11.6,0.2064056939501779,15,0.0,GEN,1400000000,0,0,0,0,1,1,0,KERALA,0
7,0.0,0,0.0,PALAMAU,1,0.001277139208173691,27.0,0.48042704626334515,1,0.0,SC,0,1,0,1,0,0,0,0,JHARKHAND,1
17,0.9090909090909091,480200000,0.08488448144809178,PALGHAR,49,0.06257982120051085,24.1,0.4288256227758007,383,16.0,ST,20330000000,1,0,0,0,1,0,0,MAHARASHTRA,1
11,0.36363636363636365,364600000,0.06444998320694349,PALI,2,0.002554278416347382,36.4,0.6476868327402134,13,0.0,GEN,31920000000,1,0,0,0,1,0,0,RAJASTHAN,1
12,0.45454545454545453,18200000,0.003217196089869368,PANCHMAHAL,39,0.04980842911877394,18.3,0.32562277580071175,54,2.0,GEN,710000000,1,0,0,1,1,0,1,GUJARAT,1
12,0.45454545454545453,423400000,0.07484400134344452,PARBHANI,31,0.03959131545338442,10.9,0.19395017793594305,28,0.0,GEN,40440000000,1,0,0,0,1,0,0,MAHARASHTRA,1
8,0.09090909090909091,16700000,0.002952042565979035,PASCHIM CHAMPARAN,0,0.0,12.9,0.2295373665480427,0,0.0,GEN,0,1,0,0,0,1,0,0,BIHAR,1
14,0.6363636363636364,23800000,0.004207102579059942,PATALIPUTRA,0,0.0,4.1,0.07295373665480426,35,2.0,GEN,2380000000,1,1,0,1,1,0,1,BIHAR,1
16,0.8181818181818182,83900000,0.01483092043626593,PATAN,82,0.10472541507024266,14.5,0.2580071174377224,106,3.0,GEN,8390000000,1,0,0,0,1,0,0,GUJARAT,1
16,0.8181818181818182,20800000,0.0036767955312792776,PATHANAMTHITTA,2,0.002554278416347382,6.5,0.11565836298932383,10,2.0,GEN,1820000000,0,0,0,0,1,0,0,KERALA,1
17,0.9090909090909091,46500000,0.008219759240600307,PATIALA,6,0.007662835249042145,1.9,0.03380782918149466,30,2.0,GEN,3290000000,0,0,0,0,1,1,0,PUNJAB,0
14,0.6363636363636364,68600000,0.01212635449258454,PATNA SAHIB,36,0.04597701149425287,30.1,0.5355871886120996,35,2.0,GEN,2380000000,1,0,0,1,1,0,1,BIHAR,1
13,0.5454545454545454,133300000,0.023563309823054216,PEDDAPALLE,5,0.006385696040868455,28.5,0.5071174377224199,31,2.0,SC,13330000000,0,0,1,0,0,0,0,TELANGANA,1
17,0.9090909090909091,37700000,0.00666419190044369,PERAMBALUR,1,0.001277139208173691,20.7,0.3683274021352313,17,2.0,GEN,3650000000,0,0,0,0,1,0,0,TAMIL NADU,1
12,0.45454545454545453,6300000,0.0011136448003393965,PHULPUR,0,0.0,32.1,0.5711743772241993,0,0.0,GEN,630000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
10,0.2727272727272727,18300000,0.0032348729914620567,PILIBHIT,0,0.0,29.2,0.5195729537366548,16,0.0,GEN,660000000,1,1,0,0,1,0,0,UTTAR PRADESH,0
18,1.0,165600000,0.02927294903749271,POLLACHI,0,0.0,13.9,0.2473309608540925,135,13.0,GEN,16560000000,0,0,0,0,1,0,0,TAMIL NADU,1
18,1.0,60500000,0.010694525463576745,PONDICHERRY,66,0.0842911877394636,8.2,0.14590747330960852,89,1.0,GEN,250000000,1,1,0,1,1,0,0,PUDUCHERRY,1
16,0.8181818181818182,14000000,0.0024747662229764366,PONNANI,0,0.0,2.9,0.05160142348754448,15,0.0,GEN,1400000000,0,0,0,0,1,1,0,KERALA,0
17,0.9090909090909091,90400000,0.015979919039790704,PORBANDAR,7,0.008939974457215836,33.1,0.5889679715302492,31,2.0,GEN,7260000000,1,0,0,0,1,0,0,GUJARAT,1
10,0.2727272727272727,18900000,0.0033409344010181894,PRATAPGARH,0,0.0,18.8,0.33451957295373663,0,0.0,GEN,70000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
18,1.0,5657100000,1.0,PUNE,783,1.0,31.8,0.5658362989323843,779,49.0,GEN,176290000000,1,0,0,0,1,0,0,MAHARASHTRA,1
14,0.6363636363636364,46000000,0.008131374732636863,PURI,1,0.001277139208173691,25.3,0.4501779359430605,37,0.0,GEN,1700000000,0,0,0,0,1,0,0,ODISHA,1
8,0.09090909090909091,6300000,0.0011136448003393965,PURNIA,0,0.0,11.5,0.20462633451957293,0,0.0,GEN,0,1,0,1,0,0,0,0,BIHAR,1
9,0.18181818181818182,88900000,0.015714765515900373,PURULIA,7,0.008939974457215836,12.8,0.2277580071174377,7,0.0,GEN,3730000000,0,0,0,0,1,0,0,WEST BENGAL,1
9,0.18181818181818182,0,0.0,PURVI CHAMPARAN,0,0.0,23.4,0.4163701067615658,0,0.0,GEN,0,1,1,0,0,1,0,0,BIHAR,1
9,0.18181818181818182,33200000,0.0058687313287726925,RAE BARELI,12,0.01532567049808429,42.7,0.7597864768683275,12,1.0,GEN,3320000000,0,0,0,0,1,1,0,UTTAR PRADESH,0
14,0.6363636363636364,53700000,0.009492496155273904,RAICHUR,6,0.007662835249042145,0.2,0.0035587188612099642,29,0.0,ST,3280000000,0,0,1,0,0,0,0,KARNATAKA,1
12,0.45454545454545453,1474100000,0.2605752063778261,RAIGAD,607,0.7752234993614304,0.2,0.0035587188612099642,661,9.0,GEN,3550000000,1,1,0,1,1,0,0,MAHARASHTRA,1
10,0.2727272727272727,0,0.0,RAIGANJ,0,0.0,0.1,0.0017793594306049821,0,0.0,GEN,0,0,0,0,0,1,1,0,WEST BENGAL,0
13,0.5454545454545454,259000000,0.04578317512506408,RAIGARH,32,0.04086845466155811,17.4,0.30960854092526685,33,1.0,ST,170000000,1,1,0,0,1,0,0,CHHATTISGARH,1
12,0.45454545454545453,657200000,0.11617259726715101,RAIPUR,35,0.04469987228607918,13.7,0.24377224199288253,37,0.0,GEN,10860000000,1,0,0,0,1,0,0,CHHATTISGARH,1
15,0.7272727272727273,119800000,0.021176928108041223,RAJAHMUNDRY,9,0.011494252873563218,14.5,0.2580071174377224,378,4.0,GEN,6620000000,1,0,0,0,1,0,1,ANDHRA PRADESH,1
11,0.36363636363636365,77400000,0.013681921832741157,RAJAMPET,0,0.0,15.1,0.2686832740213523,57,4.0,GEN,7740000000,0,0,1,0,0,1,0,ANDHRA PRADESH,0
10,0.2727272727272727,3400000,0.0006010146541514203,RAJGARH,2,0.002554278416347382,22.6,0.40213523131672596,12,0.0,GEN,340000000,1,0,1,0,0,0,0,MADHYA PRADESH,1
16,0.8181818181818182,266600000,0.04712661964610843,RAJKOT,20,0.02554278416347382,23.3,0.41459074733096085,20,0.0,GEN,8570000000,1,1,1,1,0,0,0,GUJARAT,1
10,0.2727272727272727,100000,1.7676901592688834e-05,RAJMAHAL,0,0.0,4.3,0.07651245551601422,0,0.0,ST,0,0,0,1,0,0,1,0,JHARKHAND,0
10,0.2727272727272727,43300000,0.007654098389634265,RAJNANDGAON,7,0.008939974457215836,20.0,0.3558718861209964,7,0.0,GEN,1510000000,1,0,1,0,0,0,0,CHHATTISGARH,1
13,0.5454545454545454,408500000,0.07221014300613389,RAJSAMAND,4,0.005108556832694764,40.3,0.7170818505338078,19,2.0,GEN,35510000000,1,0,0,0,1,0,0,RAJASTHAN,1
16,0.8181818181818182,34400000,0.006080854147884959,RAMANATHAPURAM,1,0.001277139208173691,11.9,0.21174377224199287,20,2.0,GEN,2280000000,0,0,1,0,0,0,0,TAMIL NADU,1
10,0.2727272727272727,35500000,0.006275300065404536,RAMPUR,9,0.011494252873563218,2.5,0.04448398576512455,9,1.0,GEN,1210000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
18,1.0,82600000,0.014601120715560977,RAMTEK,2,0.002554278416347382,16.7,0.297153024911032,459,8.0,SC,8260000000,1,0,0,0,1,0,0,MAHARASHTRA,1
11,0.36363636363636365,202600000,0.035813402626787574,RANAGHAT,2,0.002554278416347382,14.9,0.26512455516014233,2,0.0,SC,1670000000,0,0,1,0,0,0,0,WEST BENGAL,1
11,0.36363636363636365,219500000,0.03880079899595199,RANCHI,47,0.06002554278416347,19.0,0.3380782918149466,65,0.0,GEN,830000000,1,0,1,0,0,0,0,JHARKHAND,1
10,0.2727272727272727,45500000,0.008042990224673419,RATLAM,8,0.010217113665389528,10.0,0.1779359430604982,8,0.0,ST,0,1,0,0,0,1,0,0,MADHYA PRADESH,1
14,0.6363636363636364,118100000,0.02087642078096551,RATNAGIRI SINDHUDURG,32,0.04086845466155811,16.7,0.297153024911032,32,2.0,GEN,2370000000,1,0,0,0,1,0,0,MAHARASHTRA,1
14,0.6363636363636364,4000000,0.0007070760637075533,RAVER,0,0.0,31.5,0.5604982206405693,37,0.0,GEN,400000000,1,0,1,0,0,0,0,MAHARASHTRA,1
12,0.45454545454545453,18400000,0.003252549893054745,REWA,49,0.06257982120051085,20.3,0.3612099644128114,3,1.0,GEN,200000000,1,0,0,0,1,0,0,MADHYA PRADESH,1
10,0.2727272727272727,23800000,0.004207102579059942,ROBERTSGANJ,22,0.0280970625798212,21.5,0.38256227758007116,14,1.0,SC,980000000,1,0,1,0,0,0,0,UTTAR PRADESH,0
18,1.0,216400000,0.03825281504657863,ROHTAK,27,0.034482758620689655,16.3,0.2900355871886121,72,4.0,GEN,7970000000,0,0,0,0,1,1,1,HARYANA,0
